model,tourType,variable,alternative,units,latentClass,value
modeChoice,Path,longWalkDist,walk,util/mile,escort,-7
modeChoice,Path,longWalkDist,walk,util/mile,shopping,-7
modeChoice,Path,longWalkDist,walk,util/mile,eatout,-7
modeChoice,Path,longWalkDist,walk,util/mile,othmaint,-7
modeChoice,Path,longWalkDist,walk,util/mile,social,-7
modeChoice,Path,longWalkDist,walk,util/mile,othdiscr,-7
modeChoice,Path,longWalkDist,walk,util/mile,atwork,-7.52
modeChoice,Path,longWalkDist,walk_transit,util/mile,work,-5.36
modeChoice,Path,longWalkDist,walk_transit,util/mile,univ,-8.96
modeChoice,Path,longWalkDist,walk_transit,util/mile,school,-8.96
modeChoice,Path,longWalkDist,walk_transit,util/mile,escort,-7
modeChoice,Path,longWalkDist,walk_transit,util/mile,shopping,-7
modeChoice,Path,longWalkDist,walk_transit,util/mile,eatout,-7
modeChoice,Path,longWalkDist,walk_transit,util/mile,othmaint,-7
modeChoice,Path,longWalkDist,walk_transit,util/mile,social,-7
modeChoice,Path,longWalkDist,walk_transit,util/mile,othdiscr,-7
modeChoice,Path,longWalkDist,walk_transit,util/mile,atwork,-7.52
modeChoice,Path,shortBikeDist,bike,util/mile,work,-0.536
modeChoice,Path,shortBikeDist,bike,util/mile,univ,-0.896
modeChoice,Path,shortBikeDist,bike,util/mile,school,-0.896
modeChoice,Path,shortBikeDist,bike,util/mile,escort,-0.7
modeChoice,Path,shortBikeDist,bike,util/mile,shopping,-0.7
modeChoice,Path,shortBikeDist,bike,util/mile,eatout,-0.7
modeChoice,Path,shortBikeDist,bike,util/mile,othmaint,-0.7
modeChoice,Path,shortBikeDist,bike,util/mile,social,-0.7
modeChoice,Path,shortBikeDist,bike,util/mile,othdiscr,-0.7
modeChoice,Path,shortBikeDist,bike,util/mile,atwork,-0.752
modeChoice,Path,shortBikeDist,bike_transit,util/mile,work,-0.536
modeChoice,Path,shortBikeDist,bike_transit,util/mile,univ,-0.896
modeChoice,Path,shortBikeDist,bike_transit,util/mile,school,-0.896
modeChoice,Path,shortBikeDist,bike_transit,util/mile,escort,-0.7
modeChoice,Path,shortBikeDist,bike_transit,util/mile,shopping,-0.7
modeChoice,Path,shortBikeDist,bike_transit,util/mile,eatout,-0.7
modeChoice,Path,shortBikeDist,bike_transit,util/mile,othmaint,-0.7
modeChoice,Path,shortBikeDist,bike_transit,util/mile,social,-0.7
modeChoice,Path,shortBikeDist,bike_transit,util/mile,othdiscr,-0.7
modeChoice,Path,shortBikeDist,bike_transit,util/mile,atwork,-0.752
modeChoice,Path,shortBikeDist,car,util/mile,work,
modeChoice,Path,shortBikeDist,car,util/mile,univ,
modeChoice,Path,shortBikeDist,car,util/mile,school,
modeChoice,Path,shortBikeDist,car,util/mile,escort,
modeChoice,Path,shortBikeDist,car,util/mile,shopping,
modeChoice,Path,shortBikeDist,car,util/mile,eatout,
modeChoice,Path,shortBikeDist,car,util/mile,othmaint,
modeChoice,Path,shortBikeDist,car,util/mile,social,
modeChoice,Path,shortBikeDist,car,util/mile,othdiscr,
modeChoice,Path,shortBikeDist,car,util/mile,atwork,
modeChoice,Path,shortBikeDist,drive_transit,util/mile,work,
modeChoice,Path,shortBikeDist,drive_transit,util/mile,univ,
modeChoice,Path,shortBikeDist,drive_transit,util/mile,school,
modeChoice,Path,shortBikeDist,drive_transit,util/mile,escort,
modeChoice,Path,shortBikeDist,drive_transit,util/mile,shopping,
modeChoice,Path,shortBikeDist,drive_transit,util/mile,eatout,
modeChoice,Path,shortBikeDist,drive_transit,util/mile,othmaint,
modeChoice,Path,shortBikeDist,drive_transit,util/mile,social,
modeChoice,Path,shortBikeDist,drive_transit,util/mile,othdiscr,
modeChoice,Path,shortBikeDist,drive_transit,util/mile,atwork,
modeChoice,Path,shortBikeDist,hov2,util/mile,work,
modeChoice,Path,shortBikeDist,hov2,util/mile,univ,
modeChoice,Path,shortBikeDist,hov2,util/mile,school,
modeChoice,Path,shortBikeDist,hov2,util/mile,escort,
modeChoice,Path,shortBikeDist,hov2,util/mile,shopping,
modeChoice,Path,shortBikeDist,hov2,util/mile,eatout,
modeChoice,Path,shortBikeDist,hov2,util/mile,othmaint,
modeChoice,Path,shortBikeDist,hov2,util/mile,social,
modeChoice,Path,shortBikeDist,hov2,util/mile,othdiscr,
modeChoice,Path,shortBikeDist,hov2,util/mile,atwork,
modeChoice,Path,shortBikeDist,hov2_teleportation,util/mile,work,
modeChoice,Path,shortBikeDist,hov2_teleportation,util/mile,univ,
modeChoice,Path,shortBikeDist,hov2_teleportation,util/mile,school,
modeChoice,Path,shortBikeDist,hov2_teleportation,util/mile,escort,
modeChoice,Path,shortBikeDist,hov2_teleportation,util/mile,shopping,
modeChoice,Path,shortBikeDist,hov2_teleportation,util/mile,eatout,
modeChoice,Path,shortBikeDist,hov2_teleportation,util/mile,othmaint,
modeChoice,Path,shortBikeDist,hov2_teleportation,util/mile,social,
modeChoice,Path,shortBikeDist,hov2_teleportation,util/mile,othdiscr,
modeChoice,Path,shortBikeDist,hov2_teleportation,util/mile,atwork,
modeChoice,Path,shortBikeDist,hov3,util/mile,work,
modeChoice,Path,shortBikeDist,hov3,util/mile,univ,
modeChoice,Path,shortBikeDist,hov3,util/mile,school,
modeChoice,Path,shortBikeDist,hov3,util/mile,escort,
modeChoice,Path,shortBikeDist,hov3,util/mile,shopping,
modeChoice,Path,shortBikeDist,hov3,util/mile,eatout,
modeChoice,Path,shortBikeDist,hov3,util/mile,othmaint,
modeChoice,Path,shortBikeDist,hov3,util/mile,social,
modeChoice,Path,shortBikeDist,hov3,util/mile,othdiscr,
modeChoice,Path,shortBikeDist,hov3,util/mile,atwork,
modeChoice,Path,shortBikeDist,hov3_teleportation,util/mile,work,
modeChoice,Path,shortBikeDist,hov3_teleportation,util/mile,univ,
modeChoice,Path,shortBikeDist,hov3_teleportation,util/mile,school,
modeChoice,Path,shortBikeDist,hov3_teleportation,util/mile,escort,
modeChoice,Path,shortBikeDist,hov3_teleportation,util/mile,shopping,
modeChoice,Path,shortBikeDist,hov3_teleportation,util/mile,eatout,
modeChoice,Path,shortBikeDist,hov3_teleportation,util/mile,othmaint,
modeChoice,Path,shortBikeDist,hov3_teleportation,util/mile,social,
modeChoice,Path,shortBikeDist,hov3_teleportation,util/mile,othdiscr,
modeChoice,Path,shortBikeDist,hov3_teleportation,util/mile,atwork,
modeChoice,Path,shortBikeDist,ride_hail,util/mile,work,
modeChoice,Path,shortBikeDist,ride_hail,util/mile,univ,
modeChoice,Path,shortBikeDist,ride_hail,util/mile,school,
modeChoice,Path,shortBikeDist,ride_hail,util/mile,escort,
modeChoice,Path,shortBikeDist,ride_hail,util/mile,shopping,
modeChoice,Path,shortBikeDist,ride_hail,util/mile,eatout,
modeChoice,Path,shortBikeDist,ride_hail,util/mile,othmaint,
modeChoice,Path,shortBikeDist,ride_hail,util/mile,social,
modeChoice,Path,shortBikeDist,ride_hail,util/mile,othdiscr,
modeChoice,Path,shortBikeDist,ride_hail,util/mile,atwork,
modeChoice,Path,shortBikeDist,ride_hail_pooled,util/mile,work,
modeChoice,Path,shortBikeDist,ride_hail_pooled,util/mile,univ,
modeChoice,Path,shortBikeDist,ride_hail_pooled,util/mile,school,
modeChoice,Path,shortBikeDist,ride_hail_pooled,util/mile,escort,
modeChoice,Path,shortBikeDist,ride_hail_pooled,util/mile,shopping,
modeChoice,Path,shortBikeDist,ride_hail_pooled,util/mile,eatout,
modeChoice,Path,shortBikeDist,ride_hail_pooled,util/mile,othmaint,
modeChoice,Path,shortBikeDist,ride_hail_pooled,util/mile,social,
modeChoice,Path,shortBikeDist,ride_hail_pooled,util/mile,othdiscr,
modeChoice,Path,shortBikeDist,ride_hail_pooled,util/mile,atwork,
modeChoice,Path,shortBikeDist,ride_hail_transit,util/mile,work,
modeChoice,Path,shortBikeDist,ride_hail_transit,util/mile,univ,
modeChoice,Path,shortBikeDist,ride_hail_transit,util/mile,school,
modeChoice,Path,shortBikeDist,ride_hail_transit,util/mile,escort,
modeChoice,Path,shortBikeDist,ride_hail_transit,util/mile,shopping,
modeChoice,Path,shortBikeDist,ride_hail_transit,util/mile,eatout,
modeChoice,Path,shortBikeDist,ride_hail_transit,util/mile,othmaint,
modeChoice,Path,shortBikeDist,ride_hail_transit,util/mile,social,
modeChoice,Path,shortBikeDist,ride_hail_transit,util/mile,othdiscr,
modeChoice,Path,shortBikeDist,ride_hail_transit,util/mile,atwork,
modeChoice,Path,shortBikeDist,walk,util/mile,work,
modeChoice,Path,shortBikeDist,walk,util/mile,univ,
modeChoice,Path,shortBikeDist,walk,util/mile,school,
modeChoice,Path,shortBikeDist,walk,util/mile,escort,
modeChoice,Path,shortBikeDist,walk,util/mile,shopping,
modeChoice,Path,shortBikeDist,walk,util/mile,eatout,
modeChoice,Path,shortBikeDist,walk,util/mile,othmaint,
modeChoice,Path,shortBikeDist,walk,util/mile,social,
modeChoice,Path,shortBikeDist,walk,util/mile,othdiscr,
modeChoice,Path,shortBikeDist,walk,util/mile,atwork,
modeChoice,Path,shortBikeDist,walk_transit,util/mile,work,
modeChoice,Path,shortBikeDist,walk_transit,util/mile,univ,
modeChoice,Path,shortBikeDist,walk_transit,util/mile,school,
modeChoice,Path,shortBikeDist,walk_transit,util/mile,escort,
modeChoice,Path,shortBikeDist,walk_transit,util/mile,shopping,
modeChoice,Path,shortBikeDist,walk_transit,util/mile,eatout,
modeChoice,Path,shortBikeDist,walk_transit,util/mile,othmaint,
modeChoice,Path,shortBikeDist,walk_transit,util/mile,social,
modeChoice,Path,shortBikeDist,walk_transit,util/mile,othdiscr,
modeChoice,Path,shortBikeDist,walk_transit,util/mile,atwork,
modeChoice,Path,longBikeDist,bike,util/mile,work,-2.68
modeChoice,Path,longBikeDist,bike,util/mile,univ,-4.48
modeChoice,Path,longBikeDist,bike,util/mile,school,-4.48
modeChoice,Path,longBikeDist,bike,util/mile,escort,-3.5
modeChoice,Path,longBikeDist,bike,util/mile,shopping,-3.5
modeChoice,Path,longBikeDist,bike,util/mile,eatout,-3.5
modeChoice,Path,longBikeDist,bike,util/mile,othmaint,-3.5
modeChoice,Path,longBikeDist,bike,util/mile,social,-3.5
modeChoice,Path,longBikeDist,bike,util/mile,othdiscr,-3.5
modeChoice,Path,longBikeDist,bike,util/mile,atwork,-3.76
modeChoice,Path,longBikeDist,bike_transit,util/mile,work,-2.68
modeChoice,Path,longBikeDist,bike_transit,util/mile,univ,-4.48
modeChoice,Path,longBikeDist,bike_transit,util/mile,school,-4.48
modeChoice,Path,longBikeDist,bike_transit,util/mile,escort,-3.5
modeChoice,Path,longBikeDist,bike_transit,util/mile,shopping,-3.5
modeChoice,Path,longBikeDist,bike_transit,util/mile,eatout,-3.5
modeChoice,Path,longBikeDist,bike_transit,util/mile,othmaint,-3.5
modeChoice,Path,longBikeDist,bike_transit,util/mile,social,-3.5
modeChoice,Path,longBikeDist,bike_transit,util/mile,othdiscr,-3.5
modeChoice,Path,longBikeDist,bike_transit,util/mile,atwork,-3.76
modeChoice,Path,longBikeDist,car,util/mile,work,
modeChoice,Path,longBikeDist,car,util/mile,univ,
modeChoice,Path,longBikeDist,car,util/mile,school,
modeChoice,Path,longBikeDist,car,util/mile,escort,
modeChoice,Path,longBikeDist,car,util/mile,shopping,
modeChoice,Path,longBikeDist,car,util/mile,eatout,
modeChoice,Path,longBikeDist,car,util/mile,othmaint,
modeChoice,Path,longBikeDist,car,util/mile,social,
modeChoice,Path,longBikeDist,car,util/mile,othdiscr,
modeChoice,Path,longBikeDist,car,util/mile,atwork,
modeChoice,Path,longBikeDist,drive_transit,util/mile,work,
modeChoice,Path,longBikeDist,drive_transit,util/mile,univ,
modeChoice,Path,longBikeDist,drive_transit,util/mile,school,
modeChoice,Path,longBikeDist,drive_transit,util/mile,escort,
modeChoice,Path,longBikeDist,drive_transit,util/mile,shopping,
modeChoice,Path,longBikeDist,drive_transit,util/mile,eatout,
modeChoice,Path,longBikeDist,drive_transit,util/mile,othmaint,
modeChoice,Path,longBikeDist,drive_transit,util/mile,social,
modeChoice,Path,longBikeDist,drive_transit,util/mile,othdiscr,
modeChoice,Path,longBikeDist,drive_transit,util/mile,atwork,
modeChoice,Path,longBikeDist,hov2,util/mile,work,
modeChoice,Path,longBikeDist,hov2,util/mile,univ,
modeChoice,Path,longBikeDist,hov2,util/mile,school,
modeChoice,Path,longBikeDist,hov2,util/mile,escort,
modeChoice,Path,longBikeDist,hov2,util/mile,shopping,
modeChoice,Path,longBikeDist,hov2,util/mile,eatout,
modeChoice,Path,longBikeDist,hov2,util/mile,othmaint,
modeChoice,Path,longBikeDist,hov2,util/mile,social,
modeChoice,Path,longBikeDist,hov2,util/mile,othdiscr,
modeChoice,Path,longBikeDist,hov2,util/mile,atwork,
modeChoice,Path,longBikeDist,hov2_teleportation,util/mile,work,
modeChoice,Path,longBikeDist,hov2_teleportation,util/mile,univ,
modeChoice,Path,longBikeDist,hov2_teleportation,util/mile,school,
modeChoice,Path,longBikeDist,hov2_teleportation,util/mile,escort,
modeChoice,Path,longBikeDist,hov2_teleportation,util/mile,shopping,
modeChoice,Path,longBikeDist,hov2_teleportation,util/mile,eatout,
modeChoice,Path,longBikeDist,hov2_teleportation,util/mile,othmaint,
modeChoice,Path,longBikeDist,hov2_teleportation,util/mile,social,
modeChoice,Path,longBikeDist,hov2_teleportation,util/mile,othdiscr,
modeChoice,Path,longBikeDist,hov2_teleportation,util/mile,atwork,
modeChoice,Path,longBikeDist,hov3,util/mile,work,
modeChoice,Path,longBikeDist,hov3,util/mile,univ,
modeChoice,Path,longBikeDist,hov3,util/mile,school,
modeChoice,Path,longBikeDist,hov3,util/mile,escort,
modeChoice,Path,longBikeDist,hov3,util/mile,shopping,
modeChoice,Path,longBikeDist,hov3,util/mile,eatout,
modeChoice,Path,longBikeDist,hov3,util/mile,othmaint,
modeChoice,Path,longBikeDist,hov3,util/mile,social,
modeChoice,Path,longBikeDist,hov3,util/mile,othdiscr,
modeChoice,Path,longBikeDist,hov3,util/mile,atwork,
modeChoice,Path,longBikeDist,hov3_teleportation,util/mile,work,
modeChoice,Path,longBikeDist,hov3_teleportation,util/mile,univ,
modeChoice,Path,longBikeDist,hov3_teleportation,util/mile,school,
modeChoice,Path,longBikeDist,hov3_teleportation,util/mile,escort,
modeChoice,Path,longBikeDist,hov3_teleportation,util/mile,shopping,
modeChoice,Path,longBikeDist,hov3_teleportation,util/mile,eatout,
modeChoice,Path,longBikeDist,hov3_teleportation,util/mile,othmaint,
modeChoice,Path,longBikeDist,hov3_teleportation,util/mile,social,
modeChoice,Path,longBikeDist,hov3_teleportation,util/mile,othdiscr,
modeChoice,Path,longBikeDist,hov3_teleportation,util/mile,atwork,
modeChoice,Path,longBikeDist,ride_hail,util/mile,work,
modeChoice,Path,longBikeDist,ride_hail,util/mile,univ,
modeChoice,Path,longBikeDist,ride_hail,util/mile,school,
modeChoice,Path,longBikeDist,ride_hail,util/mile,escort,
modeChoice,Path,longBikeDist,ride_hail,util/mile,shopping,
modeChoice,Path,longBikeDist,ride_hail,util/mile,eatout,
modeChoice,Path,longBikeDist,ride_hail,util/mile,othmaint,
modeChoice,Path,longBikeDist,ride_hail,util/mile,social,
modeChoice,Path,longBikeDist,ride_hail,util/mile,othdiscr,
modeChoice,Path,longBikeDist,ride_hail,util/mile,atwork,
modeChoice,Path,longBikeDist,ride_hail_pooled,util/mile,work,
modeChoice,Path,longBikeDist,ride_hail_pooled,util/mile,univ,
modeChoice,Path,longBikeDist,ride_hail_pooled,util/mile,school,
modeChoice,Path,longBikeDist,ride_hail_pooled,util/mile,escort,
modeChoice,Path,longBikeDist,ride_hail_pooled,util/mile,shopping,
modeChoice,Path,longBikeDist,ride_hail_pooled,util/mile,eatout,
modeChoice,Path,longBikeDist,ride_hail_pooled,util/mile,othmaint,
modeChoice,Path,longBikeDist,ride_hail_pooled,util/mile,social,
modeChoice,Path,longBikeDist,ride_hail_pooled,util/mile,othdiscr,
modeChoice,Path,longBikeDist,ride_hail_pooled,util/mile,atwork,
modeChoice,Path,longBikeDist,ride_hail_transit,util/mile,work,
modeChoice,Path,longBikeDist,ride_hail_transit,util/mile,univ,
modeChoice,Path,longBikeDist,ride_hail_transit,util/mile,school,
modeChoice,Path,longBikeDist,ride_hail_transit,util/mile,escort,
modeChoice,Path,longBikeDist,ride_hail_transit,util/mile,shopping,
modeChoice,Path,longBikeDist,ride_hail_transit,util/mile,eatout,
modeChoice,Path,longBikeDist,ride_hail_transit,util/mile,othmaint,
modeChoice,Path,longBikeDist,ride_hail_transit,util/mile,social,
modeChoice,Path,longBikeDist,ride_hail_transit,util/mile,othdiscr,
modeChoice,Path,longBikeDist,ride_hail_transit,util/mile,atwork,
modeChoice,Path,longBikeDist,walk,util/mile,work,
modeChoice,Path,longBikeDist,walk,util/mile,univ,
modeChoice,Path,longBikeDist,walk,util/mile,school,
modeChoice,Path,longBikeDist,walk,util/mile,escort,
modeChoice,Path,longBikeDist,walk,util/mile,shopping,
modeChoice,Path,longBikeDist,walk,util/mile,eatout,
modeChoice,Path,longBikeDist,walk,util/mile,othmaint,
modeChoice,Path,longBikeDist,walk,util/mile,social,
modeChoice,Path,longBikeDist,walk,util/mile,othdiscr,
modeChoice,Path,longBikeDist,walk,util/mile,atwork,
modeChoice,Path,longBikeDist,walk_transit,util/mile,work,
modeChoice,Path,longBikeDist,walk_transit,util/mile,univ,
modeChoice,Path,longBikeDist,walk_transit,util/mile,school,
modeChoice,Path,longBikeDist,walk_transit,util/mile,escort,
modeChoice,Path,longBikeDist,walk_transit,util/mile,shopping,
modeChoice,Path,longBikeDist,walk_transit,util/mile,eatout,
modeChoice,Path,longBikeDist,walk_transit,util/mile,othmaint,
modeChoice,Path,longBikeDist,walk_transit,util/mile,social,
modeChoice,Path,longBikeDist,walk_transit,util/mile,othdiscr,
modeChoice,Path,longBikeDist,walk_transit,util/mile,atwork,
modeChoice,Person,cost,bike,util/min,work,
modeChoice,Person,cost,bike,util/min,univ,
modeChoice,Person,cost,bike,util/min,school,
modeChoice,Person,cost,bike,util/min,escort,
modeChoice,Person,cost,bike,util/min,shopping,
modeChoice,Person,cost,bike,util/min,eatout,
modeChoice,Person,cost,bike,util/min,othmaint,
modeChoice,Person,cost,bike,util/min,social,
modeChoice,Person,cost,bike,util/min,othdiscr,
modeChoice,Person,cost,bike,util/min,atwork,
modeChoice,Person,cost,bike_transit,util/min,work,-0.026
modeChoice,Person,cost,bike_transit,util/min,univ,-0.044
modeChoice,Person,cost,bike_transit,util/min,school,-0.044
modeChoice,Person,cost,bike_transit,util/min,escort,-0.036
modeChoice,Person,cost,bike_transit,util/min,shopping,-0.036
modeChoice,Person,cost,bike_transit,util/min,eatout,-0.036
modeChoice,Person,cost,bike_transit,util/min,othmaint,-0.036
modeChoice,Person,cost,bike_transit,util/min,social,-0.036
modeChoice,Person,cost,bike_transit,util/min,othdiscr,-0.036
modeChoice,Person,cost,bike_transit,util/min,atwork,-0.038
modeChoice,Person,cost,car,util/min,work,-0.026
modeChoice,Person,cost,car,util/min,univ,-0.044
modeChoice,Person,cost,car,util/min,school,-0.044
modeChoice,Person,cost,car,util/min,escort,-0.036
modeChoice,Person,cost,car,util/min,shopping,-0.036
modeChoice,Person,cost,car,util/min,eatout,-0.036
modeChoice,Person,cost,car,util/min,othmaint,-0.036
modeChoice,Person,cost,car,util/min,social,-0.036
modeChoice,Person,cost,car,util/min,othdiscr,-0.036
modeChoice,Person,cost,car,util/min,atwork,-0.038
modeChoice,Person,cost,drive_transit,util/min,work,-0.026
modeChoice,Person,cost,drive_transit,util/min,univ,-0.044
modeChoice,Person,cost,drive_transit,util/min,school,-0.044
modeChoice,Person,cost,drive_transit,util/min,escort,-0.036
modeChoice,Person,cost,drive_transit,util/min,shopping,-0.036
modeChoice,Person,cost,drive_transit,util/min,eatout,-0.036
modeChoice,Person,cost,drive_transit,util/min,othmaint,-0.036
modeChoice,Person,cost,drive_transit,util/min,social,-0.036
modeChoice,Person,cost,drive_transit,util/min,othdiscr,-0.036
modeChoice,Person,cost,drive_transit,util/min,atwork,-0.038
modeChoice,Person,cost,hov2,util/min,work,-0.026
modeChoice,Person,cost,hov2,util/min,univ,-0.044
modeChoice,Person,cost,hov2,util/min,school,-0.044
